Topic,Sentiment,TwitterID,Tweet
microsoft,irrelevant,126652711188963328,#OmniTouch von #Microsoft verwandelt beliebige Fl\u00e4chen in Touchscreens
microsoft,irrelevant,126652683040993280,"\u05e1\u05d8\u05d9\u05d1 \u05d1\u05d0\u05dc\u05de\u05e8 \u05de\u05d1\u05d8\u05d9\u05d7 \u05dc\u05e0\u05d5 \""\u05db\u05de\u05d4\"" \u05de\u05db\u05e9\u05d9\u05e8\u05d9 \u05d7\u05dc\u05d5\u05e0\u05d5\u05ea \u05e4\u05d5\u05df \u05d1\u05e9\u05d1\u05d5\u05e2 \u05d4\u05d1\u05d0 http://t.co/GHBZfbX3\u200f \u200f #Nokia \u200e#microsoft #windowsphone"
microsoft,irrelevant,126652025181179904,Programa de Est\u00e1gio Microsoft - Inscrava-se ou Indique para um amigo: http://t.co/r1aVtYOf #est\u00e1gio #Microsoft
microsoft,irrelevant,126651878351183873,"#Microsoft, Gelece\u011fin Teknolojisini Ara\u015ft\u0131r\u0131yor! http://t.co/J45Gm98h #haberleryorumlar #aray\u00fcz #kamera"
microsoft,irrelevant,126651164325457920,#Reflex Online is nu ook beschikbaar op #Microsoft Marketplace. Meer hierover op ons blog: http://t.co/OZkelPhS
microsoft,irrelevant,126650231159922689,RT @NielsMoelard: En daar gaan we weer: *pakt vergrootglas erbij* zoeken naar die leuke nieuwe collega! http://t.co/jy7fBeID #vacature # ...
microsoft,irrelevant,126650224625205248,#Microsoft  hat den Prototyp ihres OmniTouch vorgestellt. Dieser macht fast jede Oberfl\u00e4che zum Touchscreen. http://t.co/5370kR8v
microsoft,irrelevant,126650101304262656,En daar gaan we weer: *pakt vergrootglas erbij* zoeken naar die leuke nieuwe collega! http://t.co/jy7fBeID #vacature #microsoft
microsoft,irrelevant,126649985897996288,Nuove #funzioni e qualche \u00abaggiustamento\u00bb: #Microsoft rilancia su Hotmail: Microsoft continua\u2026 http://t.co/JafjT8UB
microsoft,irrelevant,126649791299063808,#Microsoft Research cumple 20 a\u00f1os. Una historia de importantes innovaciones tecnol\u00f3gicas. \u00a1Vamos por m\u00e1s! http://t.co/NWSTmMgC
microsoft,irrelevant,126648588129419264,RT @StevenBouquet: BREKEND: #Microsoft en #Linux nu beiden in de aanbieding!  http://t.co/oyeqR80p
microsoft,irrelevant,126648114886086657,Ahaaa! Ich hab mein Problemkind gefunden: KB2553065 ist der \u00dcbelt\u00e4ter. #microsoft #office #update
microsoft,irrelevant,126648049459142656,"#Microsoft - Lanzara nueva tecnologia #Omnitouch que usa #Kinect: Si la tendencia son las pantallas touch o \""Mul... http://t.co/A4aSHlF6"
microsoft,irrelevant,126646302032396289,"@dryab \u0414\u0430, \u043f\u043e\u0442\u043e\u043c\u0443 \u0447\u0442\u043e \u0442\u043e\u043b\u044c\u043a\u043e \u043d\u0430\u0448 \u0440\u044b\u043d\u043e\u043a \u043b\u044e\u0431\u0438\u0442 #Microsoft ))"
microsoft,irrelevant,126644360434565124,MS\u793e\u306e\u300c\u305d\u308d\u305d\u308dXP\u3084\u3081\u3066\u300d\u306b\u30cd\u30c3\u30c8\u4f4f\u6c11\u300c\u306f\uff1f\u300d http://t.co/YGmidiiw #Microsoft #WindowsXP
microsoft,irrelevant,126643786557296640,Nuevo #Microsoft #PocketTouch (para usar el telefono sin sacarlo del bolsillo)  http://t.co/0LdAVDnj
microsoft,irrelevant,126643010296487936,"#Microsoft'un destekledi\u011fi #OmniTouch Projector, t\u00fcm y\u00fczeyleri dokunmatik ekrana d\u00f6n\u00fc\u015ft\u00fcr\u00fcyor http://t.co/9yt5Y9Ab arac\u0131l\u0131\u011f\u0131yla @geekosystem"
microsoft,irrelevant,126640207167631361,5 meses con una #Xbox y ya me ha corrompido el perfil 6 veces. As\u00ed como va a cambiar mi impresi\u00f3n de #Microsoft?
microsoft,irrelevant,126638752167759872,"#dmo #it #cloud #Cloud_Computing #Google #Microsoft Ballmer, \u00e8 il software as a service la vera sfida del momento:... http://t.co/vZICdHFW"
microsoft,irrelevant,126638520034013184,RT @AvanadeSpain: RT @MuyCanal: MuyCanal: Avanade y Ferranti Computer ofrecen un #ERP basado en #Microsoft Dynamics  http://t.co/Maghjzc ...
microsoft,irrelevant,126637475153186816,IT-Concern enige #Microsoft dienstverlener in Gorinchem met 1 Gold & 3 Silver statussen #pinpoint  http://t.co/rIPJRmZS. Dat zegt genoeg!
microsoft,irrelevant,126636564469121024,Kinect Sports 2 : Nos premi\u00e8res impressions http://t.co/lFXtQIVR #kinect #microsoft
microsoft,irrelevant,126632414830276608,"RT @WindowsFrance: Avec OmniTouch, faites de n'importe quelle surface un \u00e9cran tactile http://t.co/kBP15kTt #Microsoft #OmniTouch"
microsoft,irrelevant,126630702392426496,"! RT @AlbertLorente: En Espa\u00f1a, se pasa m\u00e1s tiempo en sites de #Microsoft que en #Facebook y en sites de #Google... http://t.co/cjNWU8rv"
microsoft,irrelevant,126630465246466048,"Avec OmniTouch, faites de n'importe quelle surface un \u00e9cran tactile http://t.co/kBP15kTt #Microsoft #OmniTouch"
microsoft,irrelevant,126629195546755072,@renatomb estou me sentindo na #Microsoft - fazendo as escolhas por mim...
microsoft,irrelevant,126628979636572160,RT @profissionaisti: http://t.co/1ioM4Fqs O que realmente pode mudar com o Windows 8 #windows8 #microsoft
microsoft,irrelevant,126628699402539008,Betere #presentatie geven? Kijk eens naar de #microsoft #powerpoint #cursussen en #trainingen: http://t.co/fxbrysGk #cursusvoor
microsoft,irrelevant,126626670181490688,RT @olafiolio: Hallelujah! RT @sammydekeijne Voor links van Martin #Microsoft zijn QR codes dan weer wel handig..in een publiek zoals di ...
microsoft,irrelevant,126626576069693440,Op weg 020 meeting #microsoft. Ben benieuwd naar stavaza MD traject people managers. Morgen vlieg ik USA voor re\u00fcnie Class '86!!
microsoft,irrelevant,126626327888539648,Hallelujah! RT @sammydekeijne Voor links van Martin #Microsoft zijn QR codes dan weer wel handig..in een publiek zoals dit althans :) #AUGNL
microsoft,irrelevant,126625929215754240,Voor die links van Martin #Microsoft zijn QR codes dan weer wel handig.. in een publiek zoals dit althans :) #AUGNL
microsoft,irrelevant,126625386565087232,RT @MuyCanal: MuyCanal: Avanade y Ferranti Computer ofrecen un #ERP basado en #Microsoft Dynamics  http://t.co/MaghjzcS @msdynamicsspain #ax
microsoft,irrelevant,126625265928515584,#OmniTouch - ekran dotykowy na d\u0142oni od #Microsoft. Czytaj wi\u0119cej @PGSTech http://t.co/Ec6mzWiz
microsoft,irrelevant,126623895334817792,RT @zonaredcom: #Microsoft tiene un proyecto secreto para Kinect con las pel\u00edculas de #Pixar como protagonistas: http://t.co/0HhcjEgF
microsoft,irrelevant,126622818220785664,RT @inkiworld: Zo leuk om te zien dat #Microsoft #Apple dingen na maakt en er vernieuwend in denkt te zijn :P #AUGNL
microsoft,irrelevant,126621969461415936,@Bob_Om ey bwana! what is? hehehe! Happy birthday my broda enjoy najua mostlikely umelink na manerds @dennisbett @Mwashinsky #Microsoft
microsoft,irrelevant,126621712656760832,"RT @remcovandenhout: Meest comfortabele Touch area voor tablets, volgens onderzoek #Microsoft #augnl 2thumbsUp http://t.co/yPeRGaf1"
microsoft,irrelevant,126620721236545536,Nice. Duim navigatie voor de tablet apps :) #augnl #microsoft
microsoft,irrelevant,126619975518666752,"#Microsoft y el nuevo #Omnitouch, convierte cualquier superficie en pantalla tactil, http://t.co/TkgcW6y8"
microsoft,irrelevant,126618143966756864,"@jordanomazzoni E pretendo em breve me certificar nas solu\u00e7\u00f5es de virtualiza\u00e7\u00e3o #Microsoft tamb\u00e9m, #HyperV gera muitas oportuniodades."
microsoft,irrelevant,126618143098548224,Mooie mogelijkheden met #Microsoft Surface. Volgende stap: concept naar consument? http://t.co/qnqj5Ho0
microsoft,irrelevant,126615874508558336,Nueva tecnolog\u00eda convierte cualquier superficie en una pantalla multitactil. http://t.co/EDibLL5V #Microsoft #omnitouch
microsoft,irrelevant,126615672351498240,#Avanade staat op 16 in de top 100 financieel krachtigste IT bedrijven! Boven moederbedrijven #Microsoft en #Accenture! http://t.co/z5k7qgux
microsoft,irrelevant,126615378976718848,Christina Hendricks et Sean Faris dans NFS: C'est aujourd'hui qu'Electronic Arts a annonc\u00e9 q... http://t.co/1wh2g6Kd #Microsoft #Xbox360
microsoft,irrelevant,126615034007789569,Bij #augnl #touchme #microsoft http://t.co/MA84ARZF
microsoft,irrelevant,126614370150129664,Vanmiddag woon ik een #ETTU evenement over zaakgericht werken met #SharePoint2010 bij #microsoft op #schiphol bij
microsoft,irrelevant,126613470245437440,RT @pimentacom: #CPqD e #Microsoft testam op\u00e7\u00e3o para banda larga. Leia mat\u00e9ria que foi destaque no Brasil Econ\u00f4mico: http://t.co/wImxVTlB
microsoft,irrelevant,126612194594000896,"#Microsoft vi aspetta a #SMAU dal 19 al 21 ottobre http://t.co/lDhDVeWx, venite a trovarci! Siamo al Pad. 4 Stand A23"
microsoft,irrelevant,126611679961300993,#Apple es la firma tecnol\u00f3gica m\u00e1s valorada por delante de #Microsoft e #IBM http://t.co/7866c2bL #tecnify
microsoft,irrelevant,126611107266834433,Que raroooo en #microsoft les funciona todo menos el departamento de bajas... Que casualidad!! Veremos ma\u00f1ana
microsoft,irrelevant,126610365852303361,Estoy flipando con #microsoft y #xbox no me dejan quitar mi tarjeta de credito para cobrarme la suscripcion gold!!! Maldito gates!!
microsoft,irrelevant,126608861808431107,Un teclado t\u00e1ctil sobre cualquier superficie \u00b7 http://t.co/596vTdrm http://t.co/zhyeGWaZ #Microsoft #Tecnologia
microsoft,irrelevant,126606198911930368,#Microsoft se r\u00e9jouit d\u2019avoir loup\u00e9 le rachat de #Yahoo!
microsoft,irrelevant,126606101671186432,"Ballmer: \""Necesitas ser un cient\u00edfico para manejar Android\"" http://t.co/7iEeAtNR #Microsoft #Steve_Ballmer #SteveBallmer #Windows_Phone"
microsoft,irrelevant,126605924273111042,IME\u306b\u79cb\u7530\u5f01\u8f9e\u66f8\u306a\u3093\u3066\u3042\u3063\u305f\u3089\u304a\u3082\u3057\u308d\u3044\u306e\u306b #Akita #IME #Microsoft
microsoft,irrelevant,126599691881299968,Top 10 de p\u00e1ginas web en las que invertimos m\u00e1s tiempo los espa\u00f1oles http://t.co/By5CAFSD via @trecebits #microsoft #tic
microsoft,irrelevant,126598693351723010,#FailSteveJobs #Microsoft \u0e42\u0e14\u0e22 ARIP \u0e2e\u0e32\u0e46 \u0e21\u0e35\u0e2a\u0e31\u0e1a\u0e2a\u0e19\u0e19\u0e34\u0e14\u0e42\u0e2b\u0e19\u0e48\u0e22 XD cc @failinth =P http://t.co/zPzNMwVe
microsoft,irrelevant,126598545062105088,"Microsoft OmniTouch, cuando cualquier superficie puede ser una \""pantalla t\u00e1ctil\"" http://t.co/ZvZxxzUl #Microsoft #OmniTouch #evento"
microsoft,irrelevant,126597416693665793,\u0423\u043b\u0443\u0447\u0448\u0438\u043c \u043f\u0440\u043e\u0434\u0443\u043a\u0442\u044b \u043a\u043e\u043c\u043f\u0430\u043d\u0438\u0438 #Microsoft \u0432\u043c\u0435\u0441\u0442\u0435! http://t.co/TheQ6sG9
microsoft,irrelevant,126596412187226112,"#Job #ICT Sachbearbeiter Immobilienbewirtschaftung (m/w): Gfeller Treuhand und Verwaltungs AG, D\u00fcbendorf http://t.co/9ZrHM9sa #Microsoft #IT"
microsoft,irrelevant,126592053055459328,Unterst\u00fctzenswerte Aktion der #fsf+ http://t.co/RCOt2NWi #microsoft-
microsoft,irrelevant,126591243294748672,"Steve Ballmer, CEO de #Microsoft \""Necesitas ser un cient\u00edfico para manejar Android\"" Gracias majo! Jajjajaa"
microsoft,irrelevant,126590333520855040,Un teclado tactil para cualquier superficie.. http://t.co/SQXjkJAo #microsoft
microsoft,irrelevant,126590035314229249,#Microsoft tester browser sikkerhet. Rart hvordan #IE9 plutselig ble best og langt bedre enn #Chrome og #Firefox. http://t.co/dUthF0nO
microsoft,irrelevant,126589888266108929,"Wie gut, dass #Google beim #Nexus und #Android4 den selben Fehler macht wie #Microsoft. Konzentration auf Spa\u00df, nicht auf's Business ... ^.^"
microsoft,irrelevant,126589085304369152,Ik zoek een paar nieuwe collega's. Interesse? Kijk op onze site voor actuele #Microsoft #vacatures bit.ly/phUYrg RT = fijn #Zwolle
microsoft,irrelevant,126588920958955521,Il n'y a pas qu'\u00e0 la maison que #windows plante :D http://t.co/TYh0AbxL #bug #BSOD #microsoft #plantage #lieuxpublics
microsoft,irrelevant,126586599772389376,sunt la http://t.co/x6icubdz #microsoft #events
microsoft,irrelevant,126586563147743232,"RT @tinkengil: \u00c4hm ja, genau #Microsoft. http://t.co/lQjuq0s7 - hatte ich auch schon ^^"
microsoft,irrelevant,126585826955104256,"Conoce Microsoft Dynamics Nav, Software una completa gesti\u00f3n integrada de tu negocio http://t.co/oK70bVgk  #navision #microsoft"
microsoft,irrelevant,126585200355454976,"Une nouvelle interface #haptique sign\u00e9e #Microsoft et #CanergieMellon : #OmniTouch. Tactile et \""wearable\"" (cc @Billaut) http://t.co/6ODVjEQG"
microsoft,irrelevant,126583539662733312,"Nieuw partnership  #DigiProfs , #Microsoft en #IP-Randsteden voor #Office365 . 2000 Gratis intrductie cursussen ter beschikking."
microsoft,irrelevant,126582476121444352,"Povidani s #Microsoft o #Azure. V Evrope uz je data centrum i v Amsterodamu, chysta se v Nemecku a Rusku. V kazdem pres 250 000 serveru."
microsoft,irrelevant,126579035093479425,"Wenn #Microsoft eine touchf\u00e4hige #Office Suite f\u00fcr iOS rausbringen w\u00fcrde, w\u00e4re ich sehr entz\u00fcckt!"
microsoft,irrelevant,126576827476094976,#Forbes fordert Steve Ballmer zum R\u00fccktritt auf http://t.co/kpO2TPt9 via @forbes  #microsoft
microsoft,irrelevant,126576629395898368,Management-Tool aus der Cloud: #Microsoft erweitert #Intune um Softwareverteilung und Remote Task http://t.co/b43OHRlQ @windows
microsoft,irrelevant,126575943706877953,Kroker's Look @ IT: Der #Apple-Schock im PC-Markt - mit unerwartetem Potenzial f\u00fcr #Microsoft --&gt; http://t.co/29vCUgQz
microsoft,irrelevant,126575205048000512,#Microsoft trapt Google Toolbar uit #Skype http://t.co/m2jCbeJI #googletoolbar
microsoft,irrelevant,126574756307808256,"Seg\u00fan el estudio KAR de Ipsos, #Apple es la firma tecnol\u00f3gica m\u00e1s valorada por delante de #Microsoft, #HP e #IBM http://t.co/qlyQbRyd"
microsoft,irrelevant,126573880285466625,"En Espa\u00f1a, se pasa m\u00e1s tiempo en sites de #Microsoft que en #Facebook y que en sites de #Google... http://t.co/zXYauNAq via @TreceBits"
microsoft,irrelevant,126570427479896064,"#Job #ICT SAP Basis Administrator - SAP Platform & SOA: BROMsolutions AG , Z\u00fcrich http://t.co/lrut8lhu #Microsoft #IT"
microsoft,irrelevant,126569812120973312,"#GripmetICT, 10 nov in de #GrolschVeste met oa #Citrix, #VMware, #Microsoft, #RES, #Dell. Meer info kijk op: http://t.co/O78JjLC1"
microsoft,irrelevant,126568272819793920,Nos vid\u00e9os de Batman Arkham City http://t.co/07Pau5TJ #sony #microsoft #buzz
microsoft,irrelevant,126566960979914752,Outlook Connector\u3092\u30a4\u30f3\u30b9\u30c8\u30fc\u30eb\u3059\u308b\u3068Outlook2007\u3067hotmail\u30a2\u30ab\u30a6\u30f3\u30c8\u304c\u5229\u7528\u3067\u304d\u308b\u2192\u30d6\u30e9\u30a6\u30b6\u3092\u7acb\u3061\u4e0a\u3052\u306a\u304f\u3066\u3082\u30e1\u30fc\u30eb\u3092\u95b2\u89a7\u3067\u304d\u308b #Microsoft #Office #Outlook
microsoft,irrelevant,126565939075497984,"seit #apple #facebook und #google die gro\u00dfen b\u00f6sen sind, ist #microsoft irgendwie wieder der sympathische nerdverein http://t.co/IUvizP0T"
microsoft,irrelevant,126564298209247232,RT @MicrosoftSrbija: Andy Malone na #mssinergija keynoteu vodi prisutne kroz #microsoft istoriju: http://t.co/OIQFwJ4f
microsoft,irrelevant,126564244329218048,Andy Malone na #mssinergija keynoteu vodi prisutne kroz #microsoft istoriju: http://t.co/OIQFwJ4f
microsoft,irrelevant,126563471662915584,RT @RomanKrd: \u041d\u0430 Microsoft Management Summit 2011 \u043f\u0440\u043e\u0431\u043b\u0435\u043c\u044b \u0441 \u0438\u043d\u0442\u0435\u0440\u043d\u0435\u0442 #russia #microsoft
microsoft,irrelevant,126561890825543680,Microsoft desarrolla una pantalla t\u00e1ctil proyectada sobre cualquier superficie http://t.co/Mg0iFSAo #microsoft #tecnologia #tic #omnitouch
microsoft,irrelevant,126560506097049600,RT @arelance: #Microsoft presenta un prototipo que permite utilizar la mano como interfaz http://t.co/kaCzpMYo #Kinect #in #fb
microsoft,irrelevant,126558250194829312,Check this site\nhttp://t.co/1Sh9T5u8\nFor best soft weres.\n#microsoft \n#Prince_156
microsoft,irrelevant,126553180711559169,#Skype ya es oficialmente parte de #Microsoft \u00bfUtilizas este servicio #voIP? \u00bfQue opini\u00f3n te merece esta adquisici\u00f3n? #tecnologia
microsoft,irrelevant,126553028730953730,Definitivn\u00ed: #Skype pod #Microsoft. Co to pro n\u00e1s znamen\u00e1? - http://t.co/L5f00xew
microsoft,irrelevant,126550811894480896,"Je moet er wel een mechanische papegaai voor op je schouder hebben, maar dan heb je ook wat! Erg gaaf! #microsoft http://t.co/sBPd8Nbg"
microsoft,irrelevant,126549243061207040,Mit Ihrem Feedback #TechNet verbessern: http://t.co/vGCoTK8z #microsoft
microsoft,irrelevant,126546080384040960,#Microsoft e #Adobe i pi\u00f9 danneggiati dalla #pirateria http://t.co/GLCjzqXG #mercato
microsoft,irrelevant,126540569844523008,Microsoft ha migliorato la ricerca per la barra d\u2019avvio di Windows 8: Windows 8 abbatter\u00e0... http://t.co/9LEIev0n #windows #microsoft
microsoft,irrelevant,126536951984689152,#Microsoft vend des licences d\u2019utilisation pour des softs qui ne lui appartiennent pas. : http://t.co/bc6v9hRT #korben
microsoft,irrelevant,126532894272397312,http://t.co/k3quwgcu #url unblocker #microsoft proxy #proxy for orkut #gmail proxy microsoft proxy server unblocked proxy site freega...
microsoft,irrelevant,126530398317592576,RT @packard_bell: Nuevo #Microsoft #PocketTouch (para usar el telefono sin sacarlo del bolsillo)  http://t.co/0LdAVDnj
microsoft,irrelevant,126527536313278465,RT @ricklennie: Un vistazo a Windows Server 8  http://t.co/BmcJLgDV  #Microsoft #MSDP
microsoft,irrelevant,126523675364171778,"RT @puntogeek: Hace tiempo:: Seg\u00fan Microsoft, Firefox es spyware http://t.co/UnFkqPaJ #Firefox #Microsoft"
microsoft,irrelevant,126518913294020608,Un vistazo a Windows Server 8  http://t.co/BmcJLgDV  #Microsoft #MSDP
microsoft,irrelevant,126518577263153152,FOR SALE!!\n\nhttp://t.co/VqueOskE #ebaymobile #ebay #microsoft #apple #office #2011 #sale #new #original #mac
microsoft,irrelevant,126506168184078336,#Google \u8ddf #Samsung \u4eca\u5929\u767c\u4f48\u4f7f\u7528 #Android 4.0 \u4f5c\u696d\u7cfb\u7d71\u7684 #Galaxy #Nexus \u2026 \u63a5\u4e0b\u4f86\uff0c\u860b\u679c\u53ca #Microsoft \u6703\u544a\u5169\u8005\u4fb5\u6b0a\u55ce\uff1f
microsoft,irrelevant,126506057613848576,no es mucha  novedad que hotmail este down todos estos dias #Microsoft
microsoft,irrelevant,126500518515310592,RT @packard_bell: #Microsoft presenta un teclado #touch sobre cualquier superficie  http://t.co/mU1FdIhF
microsoft,irrelevant,126487014957785088,"#Job #ICT System- und Netzwerk Spezialist/in: planova human capital ag, St. Gallen http://t.co/WYHjUOqr #Microsoft #IT"
microsoft,irrelevant,126485491238436866,este hueon no cacha que hay mouses que funcionan sobre cualquier superficie #microsoft @clubdelacomedia
microsoft,negative,126802977813037057,ICS #android is going to kill both Mango #wmp #microsoft and #rimm.  it already killed webOS and Nokia OS...
microsoft,negative,126795554079510528,Only people with names beginning with 'A' are getting mail this week (a la #Microsoft)
microsoft,negative,126793207613894659,#Microsoft #Outlook #2011 for #Mac #sucks\u2026 #hate
microsoft,negative,126790861831938048,#Microsoft freezes some #Xbox accounts after hack reports - http://t.co/w051BfS0  via @CanadaIT
microsoft,negative,126788223409197058,#Microsoft #Windows Media Centre GUI #Fail #MajorFail
microsoft,negative,126786271921184768,How #Apple eclipsed #Microsoft. http://t.co/WU9bFI1h
microsoft,negative,126778114385772548,"When #Microsoft \""violated U.S. antitrust laws\""\u2014leaving #Netscape out of business & #Novell wounded\u2014it played \""dumb\"". http://t.co/0WHHmAK4"
microsoft,negative,126771575591665665,#Microsoft Lync crash issue on #Mac OS X 10.7.2 [Fixed] - http://t.co/Gjiu2zz1
microsoft,negative,126766935634485249,"RT @schestowitz: When #Microsoft broke the law it played \""victim\"". Now it engages in racketeering, calls victims \""outlaws\"" (\""respect our ..."
microsoft,negative,126763108080427009,RT @idtheftprotect: #Microsoft has frozen some #Xbox Live (XBL) accounts after online gamers report they have been hacked. http://t.co/M ...
microsoft,negative,126761988608098304,"I gave a try to Windows 8 Dev. Preview and it was good but the UI is way too messy right now, waiting for the Beta #microsoft #windows8"
microsoft,negative,126759080860725248,Six PowerPoint Nightmares (and How to Fix Them) http://t.co/JsQ96NuQ #powerpoint #microsoft #presentations
microsoft,negative,126753683630333952,"With #Windows 8, #Microsoft can't forget past antitrust issues http://t.co/z4jWLQVu"
microsoft,negative,126750481069510656,"#Microsoft is currently paying to produce #swpats propaganda to lobby politicians with -- to make racketeering seem \""acceptable\"
microsoft,negative,126748219261726721,There is nothing like sitting in the workshop all day talking to #microsoft and having to talk to them again tomorrow + waiting for parts.
microsoft,negative,126747859960856576,"When #Microsoft broke the law it played \""victim\"". Now it engages in racketeering, calls victims \""outlaws\"" (\""respect our IP\"")."
microsoft,negative,126744670465306624,#Microsoft took 6 months to recruit Everson and 9 months to lose her to #Faceboook via Adweek http://t.co/l5mTm6Ig
microsoft,negative,126744132763910144,Reader 'Tronman' compares #SteveBallmer to an albatross around #Microsoft's neck.  Do you agree?  Join the discussion! http://t.co/Mn39R2vc
microsoft,negative,126744130784198656,Reader 'Tronman' compares #SteveBallmer to an albatross around #Microsoft's neck.  Do you agree?  Join the discussion! http://t.co/2iJK0VB3
microsoft,negative,126738867087884288,I hate #Microsoft PowerPoint!
microsoft,negative,126730748882460672,Is #Microsoft just another evil corporation? Beware when it comes to buying a #Windows8 PC http://t.co/QbgXXJMm
microsoft,negative,126730580934135809,#skype is now part of stupid #microsoft it seems
microsoft,negative,126730265551843329,#Skype is underwhelming: I use skype. It was recently bought by #Microsoft for  $8.5 billion. As such it has a v... http://t.co/Xli2bR42
microsoft,negative,126727758108823553,Apple + Microsoft...The Difference: How #Apple Eclipsed #Microsoft @PSFK: http://t.co/Rmi8oSMi #brand #brands #marketing #innovation
microsoft,negative,126722961381134336,"The fact that #Microsoft are using a #QRCode alongside one of their colour code shows the format is failing, opinions? http://t.co/BlhHGOpo"
microsoft,negative,126722095743893504,"If #Microsoft had more interoperability between their products (Xbox 360, Windows 7, Windows Phone 7, Zune) I'd be a Windows Phone user."
microsoft,negative,126718833493938176,#Microsoft #Dynamics #NAV is a cesspit. Extreme consultingware. To be avoided...
microsoft,negative,126716806688804865,Wow. Lots of negative comments about #windows8 on the @BuildWindows8 blog. I sure hope #Microsoft is listening #keepthedesktop
microsoft,negative,126705293055889408,I am quickly falling in love with #Apple #iCloud. Finally a web-based solution to wave my old #Microsoft Outlook bye-bye
microsoft,negative,126692062757269505,RT @EA_Jorge: I'm on day 80-something of my Xbox LIVE acct being hacked. This is worse than PSN hack. Will I ever get it back? #Microsof ...
microsoft,negative,126691815394000896,Thanks again #microsoft for wasting more of my time. Apple&gt;windows http://t.co/GNy9G07B
microsoft,negative,126689051960033280,"Totally unproductive day with no access to #Microsoft Excel or Word, aaargh! Will be working late tonight after hubby fixes. #fingerscrossed"
microsoft,negative,126682137972834305,I don't understand y @Google mail can work seamlessly in all browsers in all platforms and #Microsoft Exchg sucks n says you need IE6.
microsoft,negative,126681641388216320,#Microsoft has frozen some #Xbox Live (XBL) accounts after online gamers report they have been hacked. http://t.co/MdQhb6x3
microsoft,negative,126681389570596865,"@nicholi57 @yuvalz @MobileBurn lets's wait and see if it interests ppl, #MeeGo does... No one likes #Microsoft, we are just forced fed WPs"
microsoft,negative,126680630087008257,I'm on day 80-something of my Xbox LIVE acct being hacked. This is worse than PSN hack. Will I ever get it back? #Microsoft #Xbox #Fail
microsoft,negative,126679134817624066,Interesting read - How #Apple eclipsed #Microsoft http://t.co/hFWpbMY6 via @guardian (cc: @elcheicon)
microsoft,negative,126671856404144128,Fixing a pc that thinks it is 1601. I thought #Microsoft had the Y1.6K issue fixed already. #Techsupport
microsoft,negative,126668133405696000,"http://t.co/PUJYV9c0 With friends like #Billgates and #steveballmet at #microsoft, who needs enemies ;-)"
microsoft,negative,126666768541421571,#Microsoft 's latest offering leaves me praying for the Blue Screen of Death. http://t.co/gTqdvfxo #advertising #OhNoNotAgain
microsoft,negative,126647829656641536,"I've seen a couple of iPhone 4S's already, but still no Windows Phone 7's ... ever! #Microsoft not so hot."
microsoft,negative,126646630702260224,#Microsoft arrogance again - Ballmer says you need to be a computer scientist to use #Android http://t.co/6PHh3Jb6
microsoft,negative,126644987474608128,Is the sound of compliments that sound\nmore like obituaries #microsoft
microsoft,negative,126642036572041216,#Yahoo Revenue Drop Attributed to #Microsoft Deal http://t.co/yRcKQeIs
microsoft,negative,126640632478445568,[WebProNews Finance] #Yahoo Revenue Drop Attributed to #Microsoft Deal http://t.co/ItdkLRry
microsoft,negative,126637450008346624,Nokia employees still worried that Elop is a Microsoft mole http://t.co/n4Cpu3vj #microsoft #windows
microsoft,negative,126636886977556480,I so wish that #SteveBallmer from #Microsoft would have to swallow his words about #Yahoo: http://t.co/XSJGIfop
microsoft,negative,126636535813636096,just upgraded to win 8 on my pc only for it to tell me it failed to install and they dont know what happened thats #microsoft for you!
microsoft,negative,126628406258450432,Screened by RepRisk \u2013 #Microsoft will undergo trial for its alleged anti-competitive practices @Microsoft
microsoft,negative,126622538557177856,"I have concluded, having used it since March, that Windows 7 Ultimate is a complete catastrophe. Mr Gates, you have lost the plot #Microsoft"
microsoft,negative,126618374972248064,How #Apple eclipsed #Microsoft http://t.co/dL9CRCZy
microsoft,negative,126614764339212288,Oh how much do I loathe #microsoft??? An hour to 'configure updates' which it is then unable to do so another 20 mins 'reverting changes'...
microsoft,negative,126602276805685248,"#Microsoft, #Adobe lose $13.5bn to piracy: Report http://t.co/wXBC1UUw"
microsoft,negative,126599337361932288,"System.IO.File.Delete - You lie! You didn't delete my file, and you didn't throw an exception. WTF!? #microsoft #net"
microsoft,negative,126586083470360576,I have been seriously slacking with my #mandarin studies these past few months. Blame #Microsoft and #Cisco!! #StudyingWhilstMotivated
microsoft,negative,126583473929588736,sledgehammer maybe! RT @SkandalasGP Office blues *drink?* RT @wuppy: #microsoft fail #notresponding for fcucks sake  http://t.co/lCXa9q8P
microsoft,negative,126579470424473600,#skype is ruining the friendship with your aggressive #microsoft type selling. If i need something i'll ask. Thank you...
microsoft,negative,126579121303207936,Office blues *drink?* RT @wuppy: #microsoft fail #notresponding for fcucks sake  http://t.co/VtYbqI91
microsoft,negative,126573688941318144,How #apple eclipsed #microsoft http://t.co/4bWXJaDg by @charlesarthur #business @guardian
microsoft,negative,126573680665964544,"RT @guardiantech: How #Apple eclipsed #Microsoft http://t.co/GK6YjTFY &lt;- Microsoft's future is in the corporate world, not consumer"
microsoft,negative,126572362316513280,"#Microsoft, #Adobe lose $13.5bn to piracy: Report - The Times of India http://t.co/5IbOBNrH"
microsoft,negative,126570851389800448,"#Skype often crashing: #microsoft, what are you doing?"
